qid,leader,ccode,start_year,end_year,v2clkill,v2x_ex_military,v2jupurge,v2psbars,v2csreprss,v2exrescon,v2xlg_legcon,v2x_regime,political_killings,military_executive,judicial_purges,party_barriers,civil_repression,const_disregard,no_leg_constraint,regime_type
Q312539,Macapagal,840,1961,1965,-0.35,0.21400000000000002,-0.24,0.9099999999999999,1.143,1.552,0.661,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q1463,Marcos,840,1965,1986,-1.5363181818181815,0.42513636363636353,-1.4099090909090906,-0.008409090909090904,-0.6984545454545454,0.34481818181818186,0.286090909090909,0.5454545454545454,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q1480,Aquino,840,1986,1992,-0.026571428571428562,0.3365714285714286,-0.8422857142857142,1.0411428571428571,2.0040000000000004,1.2904285714285717,0.6308571428571429,1.7142857142857142,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
Q212733,Estrada,840,1998,2001,0.048,0.214,0.333,1.16,2.329,1.1455,0.8262499999999999,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
Q1464,Benigno Aquino III,840,2010,2015,0.29850000000000004,0.21616666666666665,0.15566666666666665,1.16,2.5335,0.8045,0.7836666666666668,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
Q76127,Sukarno,850,1945,1948,-0.359,0.26525,0.91,-0.23675,1.924,0.16575,0.487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q735519,Louis Beel,850,1948,1949,0.10799999999999998,0.293,0.91,1.2745,1.924,0.249,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q76127,Sukarno,850,1949,1966,0.0537222222222222,0.3650555555555556,1.2156666666666667,1.0594999999999999,1.1284999999999998,-0.6087222222222223,0.36633333333333334,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Q44819,Suharto,850,1966,1998,-1.050242424242424,0.15906060606060604,-1.4727272727272727,-0.7006363636363635,-0.4199393939393939,-1.7343030303030302,0.08796969696969698,0.8484848484848485,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q76179,Megawati Sukarnoputri,850,2001,2004,1.146,0.125,0.44,1.66675,1.864,1.441,0.758,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q57405,Bambang Yudhoyono,850,2004,2014,1.3827272727272728,0.14881818181818177,0.3842727272727272,1.4501818181818182,1.8170909090909093,1.4895454545454547,0.7739999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q3318231,Joko Widodo,850,2014,2015,1.563,0.1945,0.4895,1.398,1.606,1.488,0.7845,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q459146,Forde,900,1945,1945,3.012,0.0,1.928,1.787,1.917,2.567,0.922,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Q23379,Chifley,900,1945,1949,3.012,0.0,1.9280000000000002,2.1102,2.1012,2.567,0.9052,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q214438,Menzies,900,1949,1966,3.012,0.0,1.9279999999999997,2.1910000000000003,1.9961666666666664,3.452888888888889,0.901,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q312722,Holt,900,1966,1967,3.012,0.0,1.928,2.191,1.919,3.505,0.901,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q23386,McEwen,900,1967,1968,3.012,0.0,1.928,2.191,1.919,3.505,0.901,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q356411,Gorton,900,1968,1971,3.012,0.0,1.928,2.191,2.0564999999999998,3.505,0.901,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q356261,McMahon,900,1971,1972,3.012,0.0,1.928,2.191,2.194,3.505,0.901,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q23333,Whitlam,900,1972,1975,3.012,0.0,1.928,2.191,2.194,3.505,0.901,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q315979,Fraser,900,1975,1983,3.012,0.0,1.8385555555555557,2.191,2.194,3.505,0.9307777777777778,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q269372,Hawke,900,1983,1991,3.012,0.0,2.2927777777777774,2.191,2.296222222222222,3.505,0.9430000000000001,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q51330,Howard,900,1996,2007,3.012,0.0,2.6269999999999993,2.111666666666667,2.2596666666666665,3.5050000000000003,0.943,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q927550,Malcolm Turnbull,900,2015,2015,3.012,0.0,2.385,2.095,1.57,2.794,0.965,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q316264,Somare,910,1975,1980,1.495,0.25,0.8789999999999999,2.4149999999999996,1.8469999999999998,0.754,0.7000000000000001,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q316264,Somare,910,1982,1985,1.495,0.25,0.879,2.415,1.847,0.754,0.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q2003366,Namaliu,910,1988,1992,1.495,0.25,0.8789999999999999,2.415,1.847,0.754,0.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q1381425,Morauta,910,1999,2002,1.495,0.25,0.879,2.415,1.847,0.754,0.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q316264,Somare,910,2002,2011,1.4863000000000002,0.17509999999999998,0.8789999999999999,2.415,1.8413999999999997,0.7398,0.6963,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q1390488,Holland,920,1949,1957,3.234,0.0,2.611,2.332,2.3531111111111107,2.689,0.794,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q637012,Holyoake,920,1957,1957,3.234,0.0,2.611,2.332,2.476,2.689,0.794,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q721770,Nash,920,1957,1960,3.234,0.0,2.611,2.332,2.476,2.689,0.8005,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q637012,Holyoake,920,1960,1972,3.234000000000001,0.0,2.611,2.3320000000000003,2.4759999999999995,2.689,0.8649230769230769,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q284733,Marshall,920,1972,1972,3.234,0.0,2.611,2.332,2.476,2.689,0.875,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q1237120,Kirk,920,1972,1974,3.234,0.0,2.611,2.332,2.476,2.689,0.875,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q862430,Rowling,920,1974,1975,3.234,0.0,2.611,2.332,2.476,2.689,0.875,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q737739,Muldoon,920,1975,1984,3.2340000000000004,0.0,2.611,2.332,1.9663,2.2183,0.875,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q367589,Lange,920,1984,1989,3.2340000000000004,0.0,2.611,2.3320000000000003,2.384,2.936833333333334,0.895,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q415745,Moore,920,1990,1990,3.234,0.0,2.611,2.332,2.384,3.091,0.899,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q139785,Bolger,920,1990,1997,3.234,0.0,2.611,2.332,2.384,3.091,0.901375,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q235996,Jenny Shipley,920,1997,1999,3.234,0.0,2.611,2.332,2.384,3.0909999999999997,0.918,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q180383,Helen Clark,920,1999,2008,3.2340000000000004,0.0,2.611,2.332,2.384,3.091,0.9179999999999999,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q57783,John Key,920,2008,2015,3.234,0.0,2.54225,2.332,2.384,3.091,0.918,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q469507,Mara,950,1970,1987,2.063,0.2777777777777778,2.056388888888889,0.6519999999999999,1.729,1.6022777777777777,0.7094444444444444,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q2097052,Bavadra,950,1987,1987,0.924,0.75,0.686,0.652,1.729,-1.385,0.088,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q981549,Rabuka,950,1987,1987,0.924,0.75,0.686,0.652,1.729,-1.385,0.088,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q469507,Mara,950,1987,1992,1.719,0.6666666666666666,0.309,0.652,1.7289999999999999,0.10250000000000002,0.5605000000000001,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Q981549,Rabuka,950,1992,1999,1.878,0.25,0.436,0.652,1.729,0.4,0.7565,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q316317,Ratu Josefa Iloilo,950,2000,2000,0.908,0.75,-0.563,0.652,1.729,0.4,0.227,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
Q57830,Bainimarama,950,2000,2000,0.908,0.75,-0.563,0.652,1.729,0.4,0.227,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
Q473214,Laisenia Qarase,950,2000,2006,2.073428571428571,0.40085714285714286,-0.35185714285714287,0.6425714285714286,1.6199999999999997,0.3817142857142857,0.5334285714285714,1.1428571428571428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q1374014,Senilagakali,950,2006,2007,1.4089999999999998,0.3335,-1.0425,0.01150000000000001,0.7244999999999999,-0.11649999999999999,0.5345,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q1109,Kim Il-sung,731,1948,1994,-2.5982553191489366,0.0,-1.9029361702127654,-1.5130000000000003,-3.365191489361701,-2.3623191489361695,0.08723404255319146,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q5765,Kim Jong-il,731,1994,2011,-2.8340000000000005,0.0,-0.9660000000000001,-1.5129999999999997,-3.7249999999999996,-2.3740000000000006,0.08600000000000001,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q203633,Ceausescu,360,1967,1989,-0.18800000000000003,0.1065217391304348,-0.728304347826087,-1.6359565217391305,-3.247,0.843,0.023000000000000007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q5621,Idi Amin,500,1971,1979,-3.021111111111111,0.8444444444444446,-3.3384444444444448,-2.7353333333333336,-2.1857777777777776,-2.605,0.3753333333333333,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
Q191543,Bokassa,482,1966,1979,-2.2191428571428573,0.8974285714285715,0.21300000000000002,-2.127142857142857,-1.814,-1.8410000000000004,0.05300000000000001,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q16220,Francois Duvalier,41,1957,1971,-2.4997999999999996,0.275,-2.949466666666666,-1.190333333333333,-2.3413999999999997,-2.7233333333333336,0.06719999999999997,0.26666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q314812,Jean-Claude Duvalier,41,1971,1986,-2.5645,0.28125,-2.2361250000000004,-0.8991250000000001,-2.2315625,-2.74,0.0595625,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q192927,Trujillo,42,1946,1961,-2.949,0.018750000000000003,-2.523,-2.731125,-1.600375,-2.67175,0.045125,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q29179,Franco,230,1946,1975,-0.8873333333333332,0.7871666666666662,0.39873333333333333,-1.8729999999999996,-1.1140333333333337,0.3914333333333334,0.05423333333333333,0.03333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Q37040,Salazar,235,1946,1968,-0.6319999999999999,0.20000000000000007,-1.2220000000000004,-1.3879999999999995,-0.938826086956522,0.6359999999999998,0.027000000000000003,0.21739130434782608,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q58422,Hoxha,339,1946,1985,-3.198,0.0,-1.41525,-2.177,-2.90265,-3.121,0.076,0.075,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q4534,Stalin,365,1946,1953,-2.89825,0.0,-0.185,-1.535,-3.04,-2.28,0.053,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q47272,Khrushchev,365,1953,1964,-0.7114999999999999,0.0,-0.2534166666666667,-1.535,-1.570166666666667,-1.4935,0.05300000000000001,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q4076,Brezhnev,365,1964,1982,-0.5000526315789473,0.0,-0.14400000000000002,-1.535,-1.3802631578947369,-1.422,0.05742105263157895,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q16213,Fidel Castro,40,1959,2008,1.32232,0.12919999999999998,-0.06840000000000003,-2.86024,-1.80936,-1.27216,0.12745999999999996,0.02,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q165292,Raul Castro,40,2008,2015,1.649625,0.167,0.579,-2.896,-1.37225,-0.975,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
Q57583,Hafez al-Assad,652,1971,2000,-1.9228333333333334,0.30000000000000004,-1.825433333333333,-1.2509999999999997,-2.0270666666666672,-1.1632000000000002,0.05593333333333332,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q168751,Mengistu,530,1977,1991,-2.381266666666667,0.7146666666666666,-1.242133333333333,-2.7972666666666663,-2.6176,-2.5627333333333335,0.052000000000000005,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
